SITE ID,STATUS,PPT ID,ADDRESS,BOROUGH,LATITUDE,LONGITUDE,WIFI STATUS,TABLET STATUS,PHONE STATUS,CROSS STREET 1,CROSS STREET 2,CORNER LOCATION,COMMUNITY BOARD,COUNCIL DISTRICT,CENSUS TRACT,NTA,BBL,BIN,LOCATION,POSTCODE,PPT ID
bk-05-126737,Live,126737,2 ELDERT LANE,Brooklyn,40.69102143,-73.86809486,up,up,up,JAMAICA AVENUE,87 AVENUE,SW,305,37,3118202,Cypress Hills-City Line,3041120056,3091371,"(40.69102143, -73.86809486)",11208,126737
bk-05-145931,Live,145931,2631 FULTON STREET,Brooklyn,40.67722165,-73.89746353,up,up,up,PENNSYLVANIA AVENUE,SHEFFIELD AVENUE,NW,305,37,3119800,East New York,3036590001,3000000,"(40.67722165, -73.89746353)",11207,145931
bk-05-145932,Live,145932,62 PENNSYLVANIA AVENUE,Brooklyn,40.67647467,-73.89716745,up,up,up,FULTON STREET,ATLANTIC AVENUE,MIDBLOCK,305,37,3119800,East New York,3036690026,3083275,"(40.67647467, -73.89716745)",11207,145932
bk-05-145936,Live,145936,22 GEORGIA AVENUE,Brooklyn,40.67704253,-73.89921208,up,up,up,FULTON STREET,JAMAICA AVENUE,SW,305,37,3119800,East New York,3036670018,3083250,"(40.67704253, -73.89921208)",11207,145936
bk-05-145937,Live,145937,2598 FULTON STREET,Brooklyn,40.67699412,-73.89835842,up,up,up,SHEFFIELD AVENUE,GEORGIA AVENUE,SW,305,37,3119800,East New York,3036680008,3000000,"(40.67699412, -73.89835842)",11207,145937
bk-05-145938,Live,145938,3480 FULTON STREET,Brooklyn,40.68513094,-73.86677733,up,up,up,ELDERT LANE,GRANT AVENUE,SW,305,37,3118400,Cypress Hills-City Line,3041520033,3093078,"(40.68513094, -73.86677733)",11208,145938
bk-05-145939,Live,145939,3450 FULTON STREET,Brooklyn,40.68470155,-73.86830879,up,up,up,NICHOLS AVENUE,GRANT AVENUE,MIDBLOCK,305,37,3118400,Cypress Hills-City Line,3041510029,3093023,"(40.68470155, -73.86830879)",11208,145939
bk-05-145940,Live,145940,3435 FULTON STREET,Brooklyn,40.68462509,-73.86897453,up,up,up,NICHOLS AVENUE,LINCOLN AVENUE,NW,305,37,3118400,Cypress Hills-City Line,3041340155,3092471,"(40.68462509, -73.86897453)",11208,145940
bk-05-145941,Live,145941,3386 FULTON STREET,Brooklyn,40.68406084,-73.87053741,up,up,up,CRESCENT STREET,HEMLOCK STREET,MIDBLOCK,305,37,3118400,Cypress Hills-City Line,3041480037,3327234,"(40.68406084, -73.87053741)",11208,145941
bk-05-145942,Live,145942,3368 FULTON STREET,Brooklyn,40.68382059,-73.87137973,up,up,up,HEMLOCK STREET,CRESCENT STREET,MIDBLOCK,305,37,3118400,Cypress Hills-City Line,3041470039,3092807,"(40.68382059, -73.87137973)",11208,145942
bk-05-145943,Live,145943,241 CRESCENT STREET,Brooklyn,40.683506,-73.872079,up,up,up,FULTON STREET,ATLANTIC AVENUE,SE,305,37,3118400,Cypress Hills-City Line,3041470030,3092798,"(40.683506, -73.872079)",11208,145943
bk-05-145944,Live,145944,2460 FULTON STREET,Brooklyn,40.67789498,-73.90299005,up,up,up,SINDEREN AVENUE,VAN SINDEREN AVENUE,NE,305,37,3036700,Ocean Hill,3015550001,3042317,"(40.67789498, -73.90299005)",11207,145944
bk-05-145945,Live,145945,2493 FULTON STREET,Brooklyn,40.67754,-73.90195137,up,up,up,WILLIAMS PLACE,WILLIAMS AVENUE,MIDBLOCK,305,37,3036700,Ocean Hill,3015470025,3339272,"(40.67754, -73.90195137)",11207,145945
bk-06-108348,Live,108348,311 SMITH STREET,Brooklyn,40.68134564,-73.99404694,up,up,up,UNION STREET,PRESIDENT STREET,MIDBLOCK,306,39,3007500,Carroll Gardens-Columbia Street-Red Hook,3004360007,3007265,"(40.68134564, -73.99404694)",11231,108348
bk-06-117250,Live,117250,304 5 AVENUE,Brooklyn,40.673534,-73.982789,up,up,up,2 STREET,1 STREET,NW,306,39,3013500,Park Slope-Gowanus,3009690045,3020782,"(40.673534, -73.982789)",11215,117250
bk-06-125626,Live,125626,445 5 AVENUE,Brooklyn,40.669018,-73.986317,up,up,up,9 STREET,10 STREET,SE,306,39,3013900,Park Slope-Gowanus,3010110005,3000000,"(40.669018, -73.986317)",11215,125626
bk-06-125910,Live,125910,462 5 AVENUE,Brooklyn,40.66853323,-73.98695629,up,up,up,10 STREET,11 STREET,SW,306,39,3013900,Park Slope-Gowanus,3010160038,3000000,"(40.66853323, -73.98695629)",11215,125910
bk-06-125915,Live,125915,555 5 AVENUE,Brooklyn,40.665618,-73.989159,up,up,up,15 STREET,14 STREET,NE,306,39,3014100,Park Slope-Gowanus,3010420001,3023689,"(40.665618, -73.989159)",11215,125915
bk-06-125921,Live,125921,426 5 AVENUE,Brooklyn,40.66973105,-73.98595804,up,up,up,8 STREET,9 STREET,SW,306,39,3013700,Park Slope-Gowanus,3010040038,3022092,"(40.66973105, -73.98595804)",11215,125921
bk-06-125928,Live,125928,63 5 AVENUE,Brooklyn,40.6807318,-73.97744609,up,up,up,ST MARKS AVENUE,PROSPECT PLACE,SE,306,39,3012902,Park Slope-Gowanus,3009350009,3018705,"(40.6807318, -73.97744609)",11217,125928
bk-06-125930,Live,125930,168 5 AVENUE,Brooklyn,40.67761961,-73.97973799,up,up,up,DEGRAW STREET,SACKETT STREET,SW,306,39,3013100,Park Slope-Gowanus,3009490044,3019560,"(40.67761961, -73.97973799)",11217,125930
bk-06-125931,Live,125931,270 5 AVENUE,Brooklyn,40.67455551,-73.98193577,up,up,up,GARFIELD PLACE,1 STREET,SW,306,39,3013300,Park Slope-Gowanus,3009640036,3020591,"(40.67455551, -73.98193577)",11215,125931
bk-06-126392,Live,126392,252 COURT STREET,Brooklyn,40.68538976,-73.9945262,up,up,up,KANE STREET,BUTLER STREET,SW,306,39,3006700,Carroll Gardens-Columbia Street-Red Hook,3003260037,3336007,"(40.68538976, -73.9945262)",11231,126392
bk-06-126394,Live,126394,343 COURT STREET,Brooklyn,40.68248292,-73.99575348,up,up,up,UNION STREET,SACKETT STREET,NE,306,39,3007500,Carroll Gardens-Columbia Street-Red Hook,3004280001,3007004,"(40.68248292, -73.99575348)",11231,126394
bk-06-126514,Live,126514,248 FLATBUSH AVENUE,Brooklyn,40.67963858,-73.97437146,up,up,up,ST MARKS AVENUE,PROSPECT PLACE,SW,306,39,3016100,Prospect Heights,3009360012,3018773,"(40.67963858, -73.97437146)",11217,126514
bk-06-145848,Live,145848,162 PARK PLACE,Brooklyn,40.67758878,-73.9730618,up,up,up,7 AVENUE,FLATBUSH AVENUE,SE,306,39,3016100,Prospect Heights,3010570005,3024351,"(40.67758878, -73.9730618)",11217,145848
bk-06-145870,Live,145870,321 COURT STREET,Brooklyn,40.68317963,-73.99541762,up,up,up,DEGRAW STREET,SACKETT STREET,NE,306,39,3007500,Carroll Gardens-Columbia Street-Red Hook,3004210002,3006813,"(40.68317963, -73.99541762)",11231,145870
bk-06-145871,Live,145871,459 BERGEN STREET,Brooklyn,40.68103872,-73.97573017,up,up,up,FLATBUSH AVENUE,5 AVENUE,MIDBLOCK,306,39,3012902,Park Slope-Gowanus,3009310025,3018494,"(40.68103872, -73.97573017)",11217,145871
bk-06-145872,Live,145872,110 5 AVENUE,Brooklyn,40.67950101,-73.97846492,up,up,up,BALTIC STREET,STERLING PLACE,SW,306,39,3012901,Park Slope-Gowanus,3009430240,3018991,"(40.67950101, -73.97846492)",11217,145872
bk-06-145874,Live,145874,515 5 AVENUE,Brooklyn,40.66653858,-73.98837832,up,up,up,13 STREET,14 STREET,SE,306,39,3014100,Park Slope-Gowanus,3010357502,3392322,"(40.66653858, -73.98837832)",11215,145874
bk-06-145875,Live,145875,280 SMITH STREET,Brooklyn,40.68240987,-73.99346713,up,up,down,SACKETT STREET,DEGRAW STREET,NW,306,39,3007500,Carroll Gardens-Columbia Street-Red Hook,3004210043,3006845,"(40.68240987, -73.99346713)",11231,145875
bk-06-145876,Live,145876,244 SMITH STREET,Brooklyn,40.68343607,-73.99277254,up,up,up,DOUGLASS STREET,DEGRAW STREET,SW,306,33,3007500,Carroll Gardens-Columbia Street-Red Hook,3004140036,3336097,"(40.68343607, -73.99277254)",11231,145876
bk-06-145891,Live,145891,50 5 AVENUE,Brooklyn,40.681596,-73.977038,up,up,up,BERGEN STREET,DEAN STREET,SW,306,39,3012901,Park Slope-Gowanus,3009300045,3018442,"(40.681596, -73.977038)",11217,145891
bk-06-145893,Live,145893,321 5 AVENUE,Brooklyn,40.6726791,-73.98316142,up,up,up,5 AVENUE,6 AVENUE,SE,306,39,3013500,Park Slope-Gowanus,3009820009,3021066,"(40.6726791, -73.98316142)",11215,145893
bk-06-145894,Live,145894,337 5 AVENUE,Brooklyn,40.67224181,-73.98362685,up,down,up,4 STREET,3 STREET,NE,306,39,3013500,Park Slope-Gowanus,3009820001,3021058,"(40.67224181, -73.98362685)",11215,145894
bk-06-145895,Live,145895,615 CARROLL STREET,Brooklyn,40.675254,-73.981469,up,up,up,5 AVENUE,4 AVENUE,NW,306,39,3013300,Park Slope-Gowanus,3009590084,3259252,"(40.675254, -73.981469)",11215,145895
bk-06-145896,Live,145896,667 WARREN STREET,Brooklyn,40.680323,-73.978034,up,up,up,5 AVENUE,4 AVENUE,NW,306,39,3012901,Park Slope-Gowanus,3009340046,3018671,"(40.680323, -73.978034)",11217,145896
bk-06-145902,Live,145902,258 14 STREET,Brooklyn,40.66622971,-73.98905662,up,up,up,5 AVENUE,4 AVENUE,SW,306,39,3014100,Park Slope-Gowanus,3010410036,3023670,"(40.66622971, -73.98905662)",11215,145902
bk-06-145905,Live,145905,220 SMITH STREET,Brooklyn,40.68430374,-73.9921845,up,up,up,BUTLER STREET,BALTIC STREET,NW,306,33,3006900,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,3004020047,3336068,"(40.68430374, -73.9921845)",11201,145905
bk-06-145906,Live,145906,333 BALTIC STREET,Brooklyn,40.68479895,-73.99158104,up,up,up,SMITH STREET,HOYT STREET,NE,306,33,3006900,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,3003970001,3006352,"(40.68479895, -73.99158104)",11201,145906
bk-06-145909,Live,145909,548 4 AVENUE,Brooklyn,40.666904,-73.991789,up,up,up,15 STREET,14 STREET,NW,306,39,3011700,Park Slope-Gowanus,3010400048,3398113,"(40.666904, -73.991789)",11215,145909
bk-06-145918,Live,145918,281 COURT STREET,Brooklyn,40.68455252,-73.99476547,up,up,up,DOUGLASS STREET,BUTLER STREET,NW,306,33,3006900,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,3004080002,3006482,"(40.68455252, -73.99476547)",11231,145918
bk-06-145994,Live,145994,342 FLATBUSH AVENUE,Brooklyn,40.67613405,-73.97183554,up,up,up,STERLING PLACE,8 AVENUE,SW,306,39,3015900,Park Slope-Gowanus,3010580033,3024375,"(40.67613405, -73.97183554)",11217,145994
bk-07-108701,Live,108701,731 4 AVENUE,Brooklyn,40.660871,-73.997387,up,up,up,24 STREET,25 STREET,SE,307,38,3010100,Sunset Park West,3006520007,3009586,"(40.660871, -73.997387)",11232,108701
bk-07-125836,Live,125836,948 3 AVENUE,Brooklyn,40.65574578,-74.00654892,up,up,up,EAST 36 STREET,EAST 35 STREET,NW,307,38,3001800,Sunset Park West,3006910046,3010251,"(40.65574578, -74.00654892)",11232,125836
bk-07-125840,Live,125840,4201 4 AVENUE,Brooklyn,40.65039017,-74.00828534,up,up,up,42 STREET,43 STREET,NE,307,38,3008200,Sunset Park West,3007240001,3010833,"(40.65039017, -74.00828534)",11232,125840
bk-07-125841,Live,125841,875 4 AVENUE,Brooklyn,40.656011,-74.002446,up,up,down,33 STREET,32 STREET,NE,307,38,3010100,Sunset Park West,3006800045,3010083,"(40.656011, -74.002446)",11232,125841
bk-07-125846,Live,125846,968 4 AVENUE,Brooklyn,40.65371111,-74.00525819,up,down,down,37 STREET,38 STREET,SW,307,38,3008400,Sunset Park West,3007000032,3010388,"(40.65371111, -74.00525819)",11232,125846
bk-07-125904,Live,125904,650 5 AVENUE,Brooklyn,40.662588,-73.992259,up,up,up,19 STREET,20 STREET,NW,307,38,3014300,Park Slope-Gowanus,3006340047,3345653,"(40.662588, -73.992259)",11215,125904
bk-07-125916,Live,125916,601 5 AVENUE,Brooklyn,40.664176,-73.990353,up,up,up,PROSPECT AVENUE,16 STREET,NE,307,39,3014100,Park Slope-Gowanus,3010530001,3330599,"(40.664176, -73.990353)",11215,125916
bk-07-125917,Live,125917,620 5 AVENUE,Brooklyn,40.66355007,-73.99124562,up,up,up,17 STREET,18 STREET,NW,307,38,3014300,Park Slope-Gowanus,3006310046,3009000,"(40.66355007, -73.99124562)",11215,125917
bk-07-141113,Live,141113,776 4 AVENUE,Brooklyn,40.65974544,-73.99898564,up,up,up,26 STREET,27 STREET,SW,307,38,3010100,Sunset Park West,3006570038,3009654,"(40.65974544, -73.99898564)",11232,141113
bk-07-141621,Live,141621,784 4 AVENUE,Brooklyn,40.659902,-73.998822,up,up,up,26 STREET,27 STREET,SW,307,38,3010100,Sunset Park West,3006570042,3009658,"(40.659902, -73.998822)",11232,141621
bk-07-145862,Live,145862,899 4 AVENUE,Brooklyn,40.6554376,-74.00305032,up,up,down,34 STREET,33 STREET,NE,307,38,3008400,Sunset Park West,3006850001,3010172,"(40.6554376, -74.00305032)",11232,145862
bk-07-145865,Live,145865,941 4 AVENUE,Brooklyn,40.65413323,-74.00440376,up,up,up,36 STREET,37 STREET,SE,307,38,3008400,Sunset Park West,3006970010,3010335,"(40.65413323, -74.00440376)",11232,145865
bk-07-145866,Live,145866,825 4 AVENUE,Brooklyn,40.657704,-74.000689,up,up,up,30 STREET,29 STREET,NE,307,38,3010100,Sunset Park West,3006690001,3009847,"(40.657704, -74.000689)",11232,145866
bk-07-145867,Live,145867,691 4 AVENUE,Brooklyn,40.662189,-73.996017,up,up,up,22 STREET,21 STREET,NE,307,38,3014500,Sunset Park West,3006430001,3000000,"(40.662189, -73.996017)",11232,145867
bk-07-145886,Live,145886,799 4 AVENUE,Brooklyn,40.658808,-73.999532,up,up,up,28 STREET,27 STREET,NE,307,38,3010100,Sunset Park West,3006610001,3009753,"(40.658808, -73.999532)",11232,145886
bk-07-145887,Live,145887,615 4 AVENUE,Brooklyn,40.664406,-73.993715,up,up,up,18 STREET,17 STREET,NE,307,38,3014300,Park Slope-Gowanus,3006310001,3008966,"(40.664406, -73.993715)",11215,145887
bk-07-145901,Live,145901,875 4 AVENUE,Brooklyn,40.656384,-74.002053,up,up,down,32 STREET,33 STREET,SE,307,38,3010100,Sunset Park West,3006810001,3010094,"(40.656384, -74.002053)",11232,145901
bk-08-125707,Live,125707,718 WASHINGTON AVENUE,Brooklyn,40.67640751,-73.96361018,up,up,up,PROSPECT PLACE,PARK PLACE,SW,308,35,3020500,Prospect Heights,3011600036,3028877,"(40.67640751, -73.96361018)",11238,125707
bk-08-125716,Live,125716,271 FLATBUSH AVENUE,Brooklyn,40.679568,-73.97406,up,up,down,ST MARKS AVENUE,PROSPECT PLACE,SE,308,35,3016100,Prospect Heights,3011507501,3250935,"(40.679568, -73.97406)",11217,125716
bk-08-126469,Live,126469,529 EASTERN PARKWAY,Brooklyn,40.670115,-73.950627,up,up,up,NOSTRAND AVENUE,RODGERS AVENUE,NW,308,35,3031702,Crown Heights North,3012610034,3032633,"(40.670115, -73.950627)",11216,126469
bk-08-126502,Live,126502,307 FLATBUSH AVENUE,Brooklyn,40.67845279,-73.97325278,up,up,up,PROSPECT PLACE,PARK PLACE,SE,308,35,3016100,Prospect Heights,3011570015,3028698,"(40.67845279, -73.97325278)",11217,126502
bk-08-126609,Live,126609,764 FRANKLIN AVENUE,Brooklyn,40.672302,-73.95745774,up,up,up,ST JOHNS PLACE,STERLING PLACE,NW,308,35,3021700,Crown Heights North,3011780042,3029594,"(40.672302, -73.95745774)",11238,126609
bk-08-126832,Live,126832,777 NOSTRAND AVENUE,Brooklyn,40.67064687,-73.95035244,up,up,up,LINCOLN PLACE,EASTERN PARKWAY,SE,308,35,3031702,Crown Heights North,3012620004,3032653,"(40.67064687, -73.95035244)",11216,126832
bk-08-127030,Live,127030,791 NOSTRAND AVENUE,Brooklyn,40.670147,-73.950397,up,up,up,EASTERN PARKWAY,LINCOLN PLACE,NE,308,35,3031702,Crown Heights North,3012620001,3032652,"(40.670147, -73.950397)",11216,127030
bk-08-127034,Live,127034,628 NOSTRAND AVENUE,Brooklyn,40.676976,-73.949916,up,up,up,DEAN STREET,PACIFIC STREET,NW,308,36,3031500,Crown Heights North,3012060045,3030004,"(40.676976, -73.949916)",11216,127034
bk-08-127037,Live,127037,794 PROSPECT PLACE,Brooklyn,40.674266,-73.950234,up,up,up,NOSTRAND AVENUE,RODGERS AVENUE,SW,308,36,3031701,Crown Heights North,3012330043,3031210,"(40.674266, -73.950234)",11216,127037
bk-08-127039,Live,127039,695 NOSTRAND AVENUE,Brooklyn,40.673527,-73.950078,up,up,up,PARK PLACE,PROSPECT STREET,NE,308,36,3031701,Crown Heights North,3012340080,3341625,"(40.673527, -73.950078)",11216,127039
bk-08-127044,Live,127044,590 NOSTRAND AVENUE,Brooklyn,40.67826808,-73.94979845,up,up,up,ATLANTIC AVENUE,PACIFIC STREET,SW,308,36,3031500,Crown Heights North,3012000044,3029761,"(40.67826808, -73.94979845)",11216,127044
bk-08-127047,Live,127047,632 NOSTRAND AVENUE,Brooklyn,40.676752,-73.949935,up,up,up,DEAN STREET,BERGEN STREET,SW,308,36,3031500,Crown Heights North,3012120042,3030331,"(40.676752, -73.949935)",11216,127047
bk-08-132895,Live,132895,773 WASHINGTON AVENUE,Brooklyn,40.673692,-73.96286903,up,up,up,ST JOHNS PLACE,STERLING PLACE,NE,308,35,3021500,Prospect Heights,3011740001,3029426,"(40.673692, -73.96286903)",11238,132895
bk-08-145032,Live,145032,656 NOSTRAND AVENUE,Brooklyn,40.675965,-73.950008,up,up,up,BERGEN STREET,ST MARKS AVENUE,SW,308,36,3031500,Crown Heights North,3012190035,3030663,"(40.675965, -73.950008)",11216,145032
bk-08-145831,Live,145831,575 NOSTRAND AVENUE,Brooklyn,40.677504,-73.94969703,up,up,up,PACIFIC STREET,DEAN STREET,SE,308,36,3031500,Crown Heights North,3012070005,3030039,"(40.677504, -73.94969703)",11216,145831
bk-08-145832,Live,145832,737 NOSTRAND AVENUE,Brooklyn,40.67211449,-73.9502139,up,up,up,STERLING PLACE,ST JOHNS PLACE,MIDBLOCK,308,35,3031702,Crown Heights North,3012480107,3031977,"(40.67211449, -73.9502139)",11216,145832
bk-08-145903,Live,145903,550 VANDERBILT AVENUE,Brooklyn,40.68042562,-73.96799938,up,up,up,DEAN STREET,PACIFIC STREET,NW,308,35,3016300,Prospect Heights,3011297501,3418187,"(40.68042562, -73.96799938)",11238,145903
bk-08-145908,Live,145908,888 PACIFIC STREET,Brooklyn,40.68023805,-73.96451072,up,up,up,UNDERHILL AVENUE,WASHINGTON STREET,MIDBLOCK,308,35,3020300,Prospect Heights,3011310011,3027680,"(40.68023805, -73.96451072)",11238,145908
bk-08-145919,Live,145919,488 BERGEN STREET,Brooklyn,40.68064989,-73.97437496,up,up,up,6 AVENUE,CARLTON AVENUE,SE,308,35,3016100,Prospect Heights,3011430014,3028037,"(40.68064989, -73.97437496)",11217,145919
bk-08-145920,Live,145920,751 BERGEN STREET,Brooklyn,40.67854,-73.96373,up,up,up,WASHINGTON AVENUE,GRAND AVENUE,NE,308,35,3020300,Prospect Heights,3011400056,3027979,"(40.67854, -73.96373)",11238,145920
bk-08-145935,Live,145935,2 UNDERHILL AVENUE,Brooklyn,40.68088788,-73.96466835,up,up,up,PACIFIC STREET,BEND,NE,308,35,3020300,Prospect Heights,3011220032,3027474,"(40.68088788, -73.96466835)",11238,145935
bk-08-145990,Live,145990,634 FRANKLIN AVENUE,Brooklyn,40.676714,-73.955858,up,up,up,BERGEN STREET,ST MARKS AVENUE,SW,308,35,3030500,Crown Heights North,3011490052,3028306,"(40.676714, -73.955858)",11238,145990
bk-08-145991,Live,145991,658 FRANKLIN AVENUE,Brooklyn,40.67574507,-73.95621158,up,up,up,ST MARKS AVENUE,PROSPECT PLACE,NW,308,35,3030500,Crown Heights North,3011560051,3028671,"(40.67574507, -73.95621158)",11238,145991
bk-08-145992,Live,145992,685 FRANKLIN AVENUE,Brooklyn,40.675141,-73.956281,up,up,up,PROSPECT PLACE,ST MARKS AVENUE,SE,308,35,3022100,Crown Heights North,3012240001,3030857,"(40.675141, -73.956281)",11216,145992
bk-08-145993,Live,145993,792 FRANKLIN AVENUE,Brooklyn,40.671355,-73.957793,up,up,up,LINCOLN PLACE,EASTERN PARKWAY,NW,308,35,3021700,Crown Heights North,3011810045,3029659,"(40.671355, -73.957793)",11238,145993
bk-08-146008,Live,146008,437 PARK PLACE,Brooklyn,40.675659,-73.963553,up,up,up,WASHINGTON AVENUE,UNDERHILL AVENUE,NW,308,35,3020500,Prospect Heights,3011600046,3028883,"(40.675659, -73.963553)",11238,146008
bk-08-146009,Live,146009,795 WASHINGTON AVENUE,Brooklyn,40.672748,-73.962694,up,up,up,LINCOLN PLACE,ST JOHNS PLACE,NE,308,35,3021500,Prospect Heights,3011770002,3029546,"(40.672748, -73.962694)",11238,146009
bk-08-146084,Live,146084,720 FRANKLIN AVENUE,Brooklyn,40.67403887,-73.95682638,up,up,up,PARK PLACE,STERLING PLACE,MIDBLOCK,308,35,3021700,Crown Heights North,3011680051,3029279,"(40.67403887, -73.95682638)",11238,146084
bk-09-126475,Live,126475,340 EMPIRE BOULEVARD,Brooklyn,40.66382689,-73.95077465,up,up,up,NOSTRAND AVENUE,NEW YORK AVENUE,SE,309,40,3032900,Prospect Lefferts Gardens-Wingate,3013160008,3034835,"(40.66382689, -73.95077465)",11225,126475
bk-09-126559,Live,126559,597 FLATBUSH AVENUE,Brooklyn,40.658911,-73.960426,up,up,up,RUTLAND ROAD,BEEKMAN PLACE,NE,309,40,3079801,Prospect Lefferts Gardens-Wingate,3050340001,3115044,"(40.658911, -73.960426)",11225,126559
bk-09-126569,Live,126569,535 FLATBUSH AVENUE,Brooklyn,40.660852,-73.960581,up,up,up,LINCOLN ROAD,BEEKMAN PLACE,SE,309,40,3079801,Prospect Lefferts Gardens-Wingate,3050280006,3114678,"(40.660852, -73.960581)",11225,126569
bk-09-126616,Live,126616,806 FRANKLIN AVENUE,Brooklyn,40.67031776,-73.95817186,up,up,up,EASTERN PARKWAY,UNION STREET,SW,309,35,3021300,Crown Heights South,3011850039,3029674,"(40.67031776, -73.95817186)",11225,126616
bk-09-126617,Live,126617,837 FRANKLIN AVENUE,Brooklyn,40.66965209,-73.95826142,up,up,up,UNION STREET,PRESIDENT STREET,SE,309,35,3032500,Crown Heights South,3012730011,3337861,"(40.66965209, -73.95826142)",11225,126617
bk-09-126619,Live,126619,856 FRANKLIN AVENUE,Brooklyn,40.6688,-73.958717,up,up,up,PRESIDENT STREET,CARROLL STREET,SW,309,35,3021300,Crown Heights South,3011880044,3029704,"(40.6688, -73.958717)",11225,126619
bk-09-127020,Live,127020,926 NOSTRAND AVENUE,Brooklyn,40.66620283,-73.95091335,up,up,up,CROWN STREET,MONTGOMERY STREET,SW,309,35,3032100,Crown Heights South,3012960039,3034163,"(40.66620283, -73.95091335)",11225,127020
bk-09-127021,Live,127021,1106 NOSTRAND AVENUE,Brooklyn,40.6607318,-73.95072664,up,up,up,MAPLE STREET,MIDWOOD STREET,SW,309,40,3080000,Prospect Lefferts Gardens-Wingate,3050330039,3115014,"(40.6607318, -73.95072664)",11225,127021
bk-09-127022,Live,127022,1208 NOSTRAND AVENUE,Brooklyn,40.65773965,-73.95040697,up,up,up,HAWTHORNE STREET,WINTHROP STREET,SW,309,40,3080200,Prospect Lefferts Gardens-Wingate,3050470039,3115751,"(40.65773965, -73.95040697)",11225,127022
bk-09-127716,Live,127716,900 NOSTRAND AVENUE,Brooklyn,40.66734613,-73.95080928,up,up,up,CARROLL STREET,PRESIDENT STREET,NW,309,35,3032100,Crown Heights South,3012890025,3348092,"(40.66734613, -73.95080928)",11225,127716
bk-09-130021,Live,130021,991 NOSTRAND AVENUE,Brooklyn,40.66416648,-73.95091962,up,up,up,EMPIRE BOULEVARD,SULLIVAN PLACE,NE,309,35,3031900,Crown Heights South,3013090001,3324553,"(40.66416648, -73.95091962)",11225,130021
bk-09-145751,Live,145751,897 FRANKLIN AVENUE,Brooklyn,40.668156,-73.958801,up,up,up,PRESIDENT STREET,CARROLL STREET,NE,309,35,3032500,Crown Heights South,3012800001,3033446,"(40.668156, -73.958801)",11225,145751
bk-09-145833,Live,145833,803 NOSTRAND AVENUE,Brooklyn,40.66916742,-73.9505023,up,up,up,UNION STREET,EASTERN PARKWAY,NE,309,35,3031900,Crown Heights South,3012690002,3032926,"(40.66916742, -73.9505023)",11225,145833
bk-09-145844,Live,145844,317 LEFFERTS AVENUE,Brooklyn,40.662438,-73.950605,up,up,up,NOSTRAND AVENUE,NEW YORK AVENUE,NE,309,40,3032900,Prospect Lefferts Gardens-Wingate,3013210001,3035092,"(40.662438, -73.950605)",11225,145844
bk-14-126362,Live,126362,1626 CORTELYOU ROAD,Brooklyn,40.64185835,-73.96283585,up,up,up,EAST 17 STREET,EAST 16 STREET,SE,314,40,3051400,Flatbush,3051590010,3118755,"(40.64185835, -73.96283585)",11226,126362
bk-14-126509,Live,126509,1591 FLATBUSH AVENUE,Brooklyn,40.63213478,-73.94678067,up,up,up,EAST 31 STREET,FLATBUSH AVENUE,NE,314,45,3078600,Flatbush,3075580027,3205905,"(40.63213478, -73.94678067)",11210,126509
bk-14-126532,Live,126532,1133 FLATBUSH AVENUE,Brooklyn,40.64287503,-73.95757439,up,up,up,CLARENDON ROAD,CORTELYOU ROAD,NE,314,40,3079200,Erasmus,3051650057,3396547,"(40.64287503, -73.95757439)",11226,126532
bk-14-126536,Live,126536,1216 FLATBUSH AVENUE,Brooklyn,40.64066623,-73.95592439,up,up,up,DITMAS AVENUE,EAST 23 STREET,NW,314,40,3051602,Flatbush,3051860033,3119589,"(40.64066623, -73.95592439)",11226,126536
bk-14-145754,Live,145754,741 FLATBUSH AVENUE,Brooklyn,40.65470433,-73.95956788,up,up,up,CLARKSON AVENUE,LENOX ROAD,SE,314,40,3079602,Prospect Lefferts Gardens-Wingate,3050640017,3116192,"(40.65470433, -73.95956788)",11226,145754
